timestamp,day_of_week,hour,distance_cm,battery_pct,alert_type,mode
2026-03-12 15:06:30,Thursday,15,182.6,92.5,none,standby
2026-03-12 15:07:00,Thursday,15,225.0,92.5,none,navigation
2026-03-12 15:07:30,Thursday,15,152.4,92.5,obstacle_near,navigation
2026-03-12 15:08:00,Thursday,15,219.8,92.5,none,indoor_assist
2026-03-12 15:08:30,Thursday,15,204.3,92.5,obstacle_medium,navigation
2026-03-12 15:09:00,Thursday,15,180.8,92.4,none,navigation
2026-03-12 15:09:30,Thursday,15,255.3,92.4,none,standby
2026-03-12 15:10:00,Thursday,15,164.8,92.4,none,standby
2026-03-12 15:10:30,Thursday,15,202.1,92.4,obstacle_medium,navigation
2026-03-12 15:11:00,Thursday,15,179.0,92.4,none,indoor_assist
2026-03-12 15:11:30,Thursday,15,175.4,92.3,obstacle_medium,navigation
2026-03-12 15:12:00,Thursday,15,175.9,92.3,none,navigation
2026-03-12 15:12:30,Thursday,15,226.9,92.3,none,navigation
2026-03-12 15:13:00,Thursday,15,235.4,92.3,none,navigation
2026-03-12 15:13:30,Thursday,15,190.6,92.3,none,indoor_assist
2026-03-12 15:14:00,Thursday,15,198.4,92.2,obstacle_near,navigation
2026-03-12 15:14:30,Thursday,15,180.6,92.2,obstacle_medium,indoor_assist
2026-03-12 15:15:00,Thursday,15,225.6,92.2,obstacle_medium,navigation
2026-03-12 15:15:30,Thursday,15,201.1,92.2,obstacle_near,navigation
2026-03-12 15:16:00,Thursday,15,200.8,92.2,obstacle_medium,indoor_assist
2026-03-12 15:16:30,Thursday,15,223.4,92.1,none,navigation
2026-03-12 15:17:00,Thursday,15,217.2,92.1,none,navigation
2026-03-12 15:17:30,Thursday,15,229.2,92.1,none,indoor_assist
2026-03-12 15:18:00,Thursday,15,227.7,92.1,none,indoor_assist
2026-03-12 15:18:30,Thursday,15,179.8,92.1,none,indoor_assist
2026-03-12 15:19:00,Thursday,15,170.9,92.0,none,standby
2026-03-12 15:19:30,Thursday,15,203.0,92.0,none,indoor_assist
2026-03-12 15:20:00,Thursday,15,148.3,92.0,none,navigation
2026-03-12 15:20:30,Thursday,15,196.4,92.0,none,indoor_assist
2026-03-12 15:21:00,Thursday,15,196.2,92.0,none,navigation
2026-03-12 15:21:30,Thursday,15,170.3,91.9,none,navigation
2026-03-12 15:22:00,Thursday,15,189.4,91.9,none,navigation
2026-03-12 15:22:30,Thursday,15,202.1,91.9,none,indoor_assist
2026-03-12 15:23:00,Thursday,15,239.1,91.9,none,standby
2026-03-12 15:23:30,Thursday,15,180.3,91.9,none,navigation
2026-03-12 15:24:00,Thursday,15,218.4,91.8,none,indoor_assist
2026-03-12 15:24:30,Thursday,15,234.8,91.8,none,standby
2026-03-12 15:25:00,Thursday,15,246.8,91.8,none,indoor_assist
2026-03-12 15:25:30,Thursday,15,186.5,91.8,none,indoor_assist
2026-03-12 15:26:00,Thursday,15,203.3,91.8,fall_detected,navigation
2026-03-12 15:26:30,Thursday,15,237.8,91.7,none,indoor_assist
2026-03-12 15:27:00,Thursday,15,201.4,91.7,none,navigation
2026-03-12 15:27:30,Thursday,15,239.4,91.7,none,navigation
2026-03-12 15:28:00,Thursday,15,169.8,91.7,none,indoor_assist
2026-03-12 15:28:30,Thursday,15,217.2,91.7,none,navigation
2026-03-12 15:29:00,Thursday,15,208.9,91.6,none,indoor_assist
2026-03-12 15:29:30,Thursday,15,176.8,91.6,low_battery,navigation
2026-03-12 15:30:00,Thursday,15,219.3,91.6,none,indoor_assist
2026-03-12 15:30:30,Thursday,15,151.9,91.6,obstacle_medium,navigation
2026-03-12 15:31:00,Thursday,15,227.0,91.6,none,navigation
2026-03-12 15:31:30,Thursday,15,146.9,91.5,obstacle_medium,navigation
2026-03-12 15:32:00,Thursday,15,221.2,91.5,none,navigation
2026-03-12 15:32:30,Thursday,15,207.7,91.5,none,navigation
2026-03-12 15:33:00,Thursday,15,226.5,91.5,none,navigation
2026-03-12 15:33:30,Thursday,15,222.6,91.5,none,indoor_assist
2026-03-12 15:34:00,Thursday,15,219.3,91.4,obstacle_medium,indoor_assist
2026-03-12 15:34:30,Thursday,15,188.6,91.4,none,navigation
2026-03-12 15:35:00,Thursday,15,208.1,91.4,none,standby
2026-03-12 15:35:30,Thursday,15,170.9,91.4,none,navigation
2026-03-12 15:36:00,Thursday,15,217.5,91.4,none,indoor_assist
2026-03-12 15:36:30,Thursday,15,184.2,91.3,none,standby
2026-03-12 15:37:00,Thursday,15,164.6,91.3,none,navigation
2026-03-12 15:37:30,Thursday,15,195.8,91.3,obstacle_medium,indoor_assist
2026-03-12 15:38:00,Thursday,15,191.9,91.3,none,navigation
2026-03-12 15:38:30,Thursday,15,172.2,91.3,none,navigation
2026-03-12 15:39:00,Thursday,15,253.1,91.2,none,standby
2026-03-12 15:39:30,Thursday,15,221.4,91.2,none,navigation
2026-03-12 15:40:00,Thursday,15,195.5,91.2,none,indoor_assist
2026-03-12 15:40:30,Thursday,15,225.0,91.2,none,standby
2026-03-12 15:41:00,Thursday,15,187.1,91.2,obstacle_near,indoor_assist
2026-03-12 15:41:30,Thursday,15,193.5,91.1,obstacle_medium,navigation
2026-03-12 15:42:00,Thursday,15,191.1,91.1,none,navigation
2026-03-12 15:42:30,Thursday,15,136.4,91.1,obstacle_medium,indoor_assist
2026-03-12 15:43:00,Thursday,15,208.9,91.1,none,navigation
2026-03-12 15:43:30,Thursday,15,152.3,91.1,obstacle_near,navigation
2026-03-12 15:44:00,Thursday,15,156.7,91.0,none,navigation
2026-03-12 15:44:30,Thursday,15,206.0,91.0,none,navigation
2026-03-12 15:45:00,Thursday,15,231.1,91.0,none,navigation
2026-03-12 15:45:30,Thursday,15,201.0,91.0,none,navigation
2026-03-12 15:46:00,Thursday,15,216.5,91.0,obstacle_near,navigation
2026-03-12 15:46:30,Thursday,15,196.6,90.9,obstacle_medium,navigation
2026-03-12 15:47:00,Thursday,15,233.7,90.9,none,navigation
2026-03-12 15:47:30,Thursday,15,230.9,90.9,none,indoor_assist
2026-03-12 15:48:00,Thursday,15,238.6,90.9,none,navigation
2026-03-12 15:48:30,Thursday,15,213.5,90.9,obstacle_medium,navigation
2026-03-12 15:49:00,Thursday,15,213.0,90.8,obstacle_medium,indoor_assist
2026-03-12 15:49:30,Thursday,15,213.8,90.8,none,indoor_assist
2026-03-12 15:50:00,Thursday,15,164.0,90.8,none,standby
2026-03-12 15:50:30,Thursday,15,141.9,90.8,obstacle_medium,indoor_assist
2026-03-12 15:51:00,Thursday,15,199.0,90.8,none,navigation
2026-03-12 15:51:30,Thursday,15,191.8,90.7,none,indoor_assist
2026-03-12 15:52:00,Thursday,15,182.3,90.7,none,indoor_assist
2026-03-12 15:52:30,Thursday,15,172.0,90.7,none,navigation
2026-03-12 15:53:00,Thursday,15,202.2,90.7,obstacle_medium,navigation
2026-03-12 15:53:30,Thursday,15,175.7,90.7,none,indoor_assist
2026-03-12 15:54:00,Thursday,15,188.3,90.6,none,navigation
2026-03-12 15:54:30,Thursday,15,188.3,90.6,none,standby
2026-03-12 15:55:00,Thursday,15,214.5,90.6,obstacle_medium,indoor_assist
2026-03-12 15:55:30,Thursday,15,220.0,90.6,none,indoor_assist
2026-03-12 15:56:00,Thursday,15,147.4,90.6,none,indoor_assist
2026-03-12 15:56:30,Thursday,15,258.4,90.5,obstacle_near,indoor_assist
2026-03-12 15:57:00,Thursday,15,169.5,90.5,obstacle_medium,indoor_assist
2026-03-12 15:57:30,Thursday,15,155.1,90.5,none,navigation
2026-03-12 15:58:00,Thursday,15,188.0,90.5,obstacle_near,navigation
2026-03-12 15:58:30,Thursday,15,167.0,90.5,none,navigation
2026-03-12 15:59:00,Thursday,15,195.0,90.4,none,navigation
2026-03-12 15:59:30,Thursday,15,231.1,90.4,none,navigation
2026-03-12 16:00:00,Thursday,16,138.4,90.4,obstacle_near,standby
2026-03-12 16:00:30,Thursday,16,110.5,90.4,none,indoor_assist
2026-03-12 16:01:00,Thursday,16,210.0,90.4,none,navigation
2026-03-12 16:01:30,Thursday,16,134.6,90.3,none,navigation
2026-03-12 16:02:00,Thursday,16,124.2,90.3,obstacle_near,indoor_assist
2026-03-12 16:02:30,Thursday,16,154.8,90.3,obstacle_near,indoor_assist
2026-03-12 16:03:00,Thursday,16,151.1,90.3,none,navigation
2026-03-12 16:03:30,Thursday,16,112.9,90.3,obstacle_medium,navigation
2026-03-12 16:04:00,Thursday,16,111.5,90.2,none,navigation
2026-03-12 16:04:30,Thursday,16,162.6,90.2,low_battery,standby
2026-03-12 16:05:00,Thursday,16,141.4,90.2,none,navigation
2026-03-12 16:05:30,Thursday,16,79.8,90.2,obstacle_medium,navigation
2026-03-12 16:06:00,Thursday,16,120.0,90.2,none,standby
2026-03-12 16:06:30,Thursday,16,135.5,90.1,none,navigation
2026-03-12 16:07:00,Thursday,16,156.8,90.1,none,standby
2026-03-12 16:07:30,Thursday,16,98.0,90.1,none,navigation
2026-03-12 16:08:00,Thursday,16,77.8,90.1,obstacle_medium,navigation
2026-03-12 16:08:30,Thursday,16,135.9,90.1,none,navigation
2026-03-12 16:09:00,Thursday,16,120.8,90.0,obstacle_medium,indoor_assist
2026-03-12 16:09:30,Thursday,16,154.3,90.0,low_battery,navigation
2026-03-12 16:10:00,Thursday,16,149.3,90.0,none,indoor_assist
2026-03-12 16:10:30,Thursday,16,144.4,90.0,none,navigation
2026-03-12 16:11:00,Thursday,16,185.1,90.0,none,indoor_assist
2026-03-12 16:11:30,Thursday,16,131.0,89.9,obstacle_medium,navigation
2026-03-12 16:12:00,Thursday,16,121.1,89.9,obstacle_medium,indoor_assist
2026-03-12 16:12:30,Thursday,16,107.0,89.9,none,indoor_assist
2026-03-12 16:13:00,Thursday,16,137.1,89.9,none,navigation
2026-03-12 16:13:30,Thursday,16,78.7,89.9,obstacle_medium,indoor_assist
2026-03-12 16:14:00,Thursday,16,166.2,89.8,none,navigation
2026-03-12 16:14:30,Thursday,16,112.4,89.8,obstacle_near,navigation
2026-03-12 16:15:00,Thursday,16,120.7,89.8,obstacle_medium,navigation
2026-03-12 16:15:30,Thursday,16,153.4,89.8,obstacle_near,standby
2026-03-12 16:16:00,Thursday,16,96.3,89.8,low_battery,navigation
2026-03-12 16:16:30,Thursday,16,148.3,89.7,none,navigation
2026-03-12 16:17:00,Thursday,16,118.1,89.7,none,navigation
2026-03-12 16:17:30,Thursday,16,113.6,89.7,none,indoor_assist
2026-03-12 16:18:00,Thursday,16,100.6,89.7,none,navigation
2026-03-12 16:18:30,Thursday,16,144.9,89.7,obstacle_near,navigation
2026-03-12 16:19:00,Thursday,16,140.0,89.6,none,standby
2026-03-12 16:19:30,Thursday,16,120.7,89.6,obstacle_medium,navigation
2026-03-12 16:20:00,Thursday,16,149.7,89.6,none,navigation
2026-03-12 16:20:30,Thursday,16,59.5,89.6,obstacle_medium,navigation
2026-03-12 16:21:00,Thursday,16,125.4,89.6,none,indoor_assist
2026-03-12 16:21:30,Thursday,16,109.1,89.5,none,indoor_assist
2026-03-12 16:22:00,Thursday,16,112.4,89.5,none,navigation
2026-03-12 16:22:30,Thursday,16,121.2,89.5,none,navigation
2026-03-12 16:23:00,Thursday,16,100.6,89.5,none,indoor_assist
2026-03-12 16:23:30,Thursday,16,155.0,89.5,obstacle_near,indoor_assist
2026-03-12 16:24:00,Thursday,16,112.3,89.4,low_battery,navigation
2026-03-12 16:24:30,Thursday,16,106.6,89.4,none,indoor_assist
2026-03-12 16:25:00,Thursday,16,51.2,89.4,obstacle_medium,indoor_assist
2026-03-12 16:25:30,Thursday,16,100.5,89.4,none,standby
2026-03-12 16:26:00,Thursday,16,103.8,89.4,obstacle_near,navigation
2026-03-12 16:26:30,Thursday,16,102.6,89.3,none,navigation
2026-03-12 16:27:00,Thursday,16,121.9,89.3,none,indoor_assist
2026-03-12 16:27:30,Thursday,16,111.4,89.3,none,navigation
2026-03-12 16:28:00,Thursday,16,146.9,89.3,none,navigation
2026-03-12 16:28:30,Thursday,16,71.2,89.3,obstacle_medium,standby
2026-03-12 16:29:00,Thursday,16,92.1,89.2,obstacle_medium,indoor_assist
2026-03-12 16:29:30,Thursday,16,86.8,89.2,none,indoor_assist
2026-03-12 16:30:00,Thursday,16,91.7,89.2,low_battery,navigation
2026-03-12 16:30:30,Thursday,16,145.8,89.2,none,navigation
2026-03-12 16:31:00,Thursday,16,125.2,89.2,obstacle_near,navigation
2026-03-12 16:31:30,Thursday,16,144.1,89.1,low_battery,navigation
2026-03-12 16:32:00,Thursday,16,132.1,89.1,obstacle_medium,indoor_assist
2026-03-12 16:32:30,Thursday,16,143.5,89.1,none,indoor_assist
2026-03-12 16:33:00,Thursday,16,87.2,89.1,none,standby
2026-03-12 16:33:30,Thursday,16,97.7,89.1,none,navigation
2026-03-12 16:34:00,Thursday,16,104.2,89.0,obstacle_medium,navigation
2026-03-12 16:34:30,Thursday,16,55.9,89.0,obstacle_medium,indoor_assist
2026-03-12 16:35:00,Thursday,16,153.2,89.0,none,indoor_assist
2026-03-12 16:35:30,Thursday,16,125.5,89.0,none,navigation
2026-03-12 16:36:00,Thursday,16,128.5,89.0,obstacle_medium,indoor_assist
2026-03-12 16:36:30,Thursday,16,125.4,88.9,obstacle_near,indoor_assist
2026-03-12 16:37:00,Thursday,16,110.7,88.9,none,standby
2026-03-12 16:37:30,Thursday,16,110.4,88.9,none,indoor_assist
2026-03-12 16:38:00,Thursday,16,124.2,88.9,none,indoor_assist
2026-03-12 16:38:30,Thursday,16,165.4,88.9,none,standby
2026-03-12 16:39:00,Thursday,16,126.1,88.8,obstacle_medium,navigation
2026-03-12 16:39:30,Thursday,16,87.8,88.8,none,standby
2026-03-12 16:40:00,Thursday,16,115.6,88.8,none,standby
2026-03-12 16:40:30,Thursday,16,83.0,88.8,none,indoor_assist
2026-03-12 16:41:00,Thursday,16,143.4,88.8,none,standby
2026-03-12 16:41:30,Thursday,16,66.3,88.7,obstacle_medium,navigation
2026-03-12 16:42:00,Thursday,16,152.6,88.7,none,standby
2026-03-12 16:42:30,Thursday,16,158.6,88.7,none,indoor_assist
2026-03-12 16:43:00,Thursday,16,155.0,88.7,none,indoor_assist
2026-03-12 16:43:30,Thursday,16,102.7,88.7,none,navigation
2026-03-12 16:44:00,Thursday,16,145.6,88.6,low_battery,navigation
2026-03-12 16:44:30,Thursday,16,168.5,88.6,none,navigation
2026-03-12 16:45:00,Thursday,16,168.0,88.6,none,navigation
2026-03-12 16:45:30,Thursday,16,152.0,88.6,obstacle_medium,indoor_assist
2026-03-12 16:46:00,Thursday,16,156.4,88.6,obstacle_medium,navigation
2026-03-12 16:46:30,Thursday,16,143.6,88.5,none,indoor_assist
2026-03-12 16:47:00,Thursday,16,75.2,88.5,obstacle_medium,navigation
2026-03-12 16:47:30,Thursday,16,91.4,88.5,none,navigation
2026-03-12 16:48:00,Thursday,16,115.5,88.5,none,indoor_assist
2026-03-12 16:48:30,Thursday,16,90.4,88.5,none,indoor_assist
2026-03-12 16:49:00,Thursday,16,128.5,88.4,none,indoor_assist
2026-03-12 16:49:30,Thursday,16,122.8,88.4,low_battery,indoor_assist
2026-03-12 16:50:00,Thursday,16,127.9,88.4,none,navigation
2026-03-12 16:50:30,Thursday,16,89.5,88.4,none,indoor_assist
2026-03-12 16:51:00,Thursday,16,130.9,88.4,none,indoor_assist
2026-03-12 16:51:30,Thursday,16,142.0,88.3,none,navigation
2026-03-12 16:52:00,Thursday,16,109.8,88.3,none,indoor_assist
2026-03-12 16:52:30,Thursday,16,129.9,88.3,none,indoor_assist
2026-03-12 16:53:00,Thursday,16,108.0,88.3,none,standby
2026-03-12 16:53:30,Thursday,16,105.3,88.3,none,indoor_assist
2026-03-12 16:54:00,Thursday,16,111.5,88.2,none,navigation
2026-03-12 16:54:30,Thursday,16,160.3,88.2,low_battery,indoor_assist
2026-03-12 16:55:00,Thursday,16,152.5,88.2,none,navigation
2026-03-12 16:55:30,Thursday,16,125.3,88.2,obstacle_near,indoor_assist
2026-03-12 16:56:00,Thursday,16,133.3,88.2,none,navigation
2026-03-12 16:56:30,Thursday,16,130.0,88.1,none,indoor_assist
2026-03-12 16:57:00,Thursday,16,88.8,88.1,obstacle_medium,indoor_assist
2026-03-12 16:57:30,Thursday,16,140.8,88.1,none,indoor_assist
2026-03-12 16:58:00,Thursday,16,126.5,88.1,none,indoor_assist
2026-03-12 16:58:30,Thursday,16,156.5,88.1,none,standby
2026-03-12 16:59:00,Thursday,16,135.1,88.0,none,standby
2026-03-12 16:59:30,Thursday,16,137.6,88.0,none,navigation
2026-03-12 17:00:00,Thursday,17,92.0,100.0,none,navigation
2026-03-12 17:00:30,Thursday,17,105.5,100.0,low_battery,navigation
2026-03-12 17:01:00,Thursday,17,139.1,100.0,none,indoor_assist
2026-03-12 17:01:30,Thursday,17,85.0,99.9,none,indoor_assist
2026-03-12 17:02:00,Thursday,17,75.4,99.9,obstacle_medium,standby
2026-03-12 17:02:30,Thursday,17,87.7,99.9,none,navigation
2026-03-12 17:03:00,Thursday,17,130.9,99.9,none,navigation
2026-03-12 17:03:30,Thursday,17,166.6,99.9,none,navigation
2026-03-12 17:04:00,Thursday,17,118.9,99.8,obstacle_medium,navigation
2026-03-12 17:04:30,Thursday,17,158.2,99.8,none,navigation
2026-03-12 17:05:00,Thursday,17,153.0,99.8,low_battery,navigation
2026-03-12 17:05:30,Thursday,17,176.3,99.8,obstacle_medium,navigation
2026-03-12 17:06:00,Thursday,17,141.5,99.8,obstacle_near,navigation
2026-03-12 17:06:30,Thursday,17,135.1,99.7,low_battery,navigation
2026-03-12 17:07:00,Thursday,17,92.2,99.7,obstacle_near,indoor_assist
2026-03-12 17:07:30,Thursday,17,107.5,99.7,none,standby
2026-03-12 17:08:00,Thursday,17,119.2,99.7,obstacle_medium,navigation
2026-03-12 17:08:30,Thursday,17,68.4,99.7,obstacle_medium,indoor_assist
2026-03-12 17:09:00,Thursday,17,94.3,99.6,none,indoor_assist
2026-03-12 17:09:30,Thursday,17,92.4,99.6,none,navigation
2026-03-12 17:10:00,Thursday,17,107.1,99.6,obstacle_near,navigation
2026-03-12 17:10:30,Thursday,17,115.7,99.6,none,standby
2026-03-12 17:11:00,Thursday,17,133.3,99.6,none,standby
2026-03-12 17:11:30,Thursday,17,64.2,99.5,obstacle_medium,standby
2026-03-12 17:12:00,Thursday,17,80.2,99.5,none,indoor_assist
2026-03-12 17:12:30,Thursday,17,108.2,99.5,fall_detected,standby
2026-03-12 17:13:00,Thursday,17,87.0,99.5,none,standby
2026-03-12 17:13:30,Thursday,17,145.4,99.5,none,navigation
2026-03-12 17:14:00,Thursday,17,130.2,99.4,none,navigation
2026-03-12 17:14:30,Thursday,17,111.8,99.4,none,indoor_assist
2026-03-12 17:15:00,Thursday,17,151.8,99.4,none,indoor_assist
2026-03-12 17:15:30,Thursday,17,146.5,99.4,obstacle_near,indoor_assist
2026-03-12 17:16:00,Thursday,17,91.9,99.4,none,navigation
2026-03-12 17:16:30,Thursday,17,124.0,99.3,none,navigation
2026-03-12 17:17:00,Thursday,17,131.0,99.3,none,navigation
2026-03-12 17:17:30,Thursday,17,125.2,99.3,none,indoor_assist
2026-03-12 17:18:00,Thursday,17,127.3,99.3,obstacle_medium,navigation
2026-03-12 17:18:30,Thursday,17,66.0,99.3,obstacle_medium,indoor_assist
2026-03-12 17:19:00,Thursday,17,145.4,99.2,low_battery,navigation
2026-03-12 17:19:30,Thursday,17,145.6,99.2,obstacle_near,navigation
2026-03-12 17:20:00,Thursday,17,158.4,99.2,none,navigation
2026-03-12 17:20:30,Thursday,17,132.2,99.2,obstacle_medium,indoor_assist
2026-03-12 17:21:00,Thursday,17,103.5,99.2,low_battery,navigation
2026-03-12 17:21:30,Thursday,17,110.9,99.1,none,standby
2026-03-12 17:22:00,Thursday,17,130.9,99.1,none,navigation
2026-03-12 17:22:30,Thursday,17,71.9,99.1,obstacle_medium,navigation
2026-03-12 17:23:00,Thursday,17,125.7,99.1,obstacle_near,indoor_assist
2026-03-12 17:23:30,Thursday,17,97.3,99.1,none,navigation
2026-03-12 17:24:00,Thursday,17,86.9,99.0,none,standby
2026-03-12 17:24:30,Thursday,17,158.0,99.0,none,indoor_assist
2026-03-12 17:25:00,Thursday,17,110.5,99.0,obstacle_medium,indoor_assist
2026-03-12 17:25:30,Thursday,17,144.5,99.0,none,navigation
2026-03-12 17:26:00,Thursday,17,160.3,99.0,none,indoor_assist
2026-03-12 17:26:30,Thursday,17,163.4,98.9,none,indoor_assist
2026-03-12 17:27:00,Thursday,17,131.7,98.9,none,indoor_assist
2026-03-12 17:27:30,Thursday,17,104.8,98.9,obstacle_near,navigation
2026-03-12 17:28:00,Thursday,17,99.3,98.9,obstacle_medium,navigation
2026-03-12 17:28:30,Thursday,17,155.5,98.9,none,indoor_assist
2026-03-12 17:29:00,Thursday,17,130.3,98.8,obstacle_medium,navigation
2026-03-12 17:29:30,Thursday,17,136.3,98.8,none,indoor_assist
2026-03-12 17:30:00,Thursday,17,64.3,98.8,obstacle_medium,navigation
2026-03-12 17:30:30,Thursday,17,147.0,98.8,none,indoor_assist
2026-03-12 17:31:00,Thursday,17,97.4,98.8,obstacle_medium,navigation
2026-03-12 17:31:30,Thursday,17,100.5,98.7,none,navigation
2026-03-12 17:32:00,Thursday,17,64.1,98.7,obstacle_medium,standby
2026-03-12 17:32:30,Thursday,17,177.7,98.7,none,indoor_assist
2026-03-12 17:33:00,Thursday,17,111.9,98.7,none,standby
2026-03-12 17:33:30,Thursday,17,126.8,98.7,obstacle_near,navigation
2026-03-12 17:34:00,Thursday,17,90.0,98.6,none,standby
2026-03-12 17:34:30,Thursday,17,116.9,98.6,obstacle_medium,standby
2026-03-12 17:35:00,Thursday,17,138.8,98.6,none,navigation
2026-03-12 17:35:30,Thursday,17,155.7,98.6,none,navigation
2026-03-12 17:36:00,Thursday,17,130.4,98.6,none,navigation
2026-03-12 17:36:30,Thursday,17,89.1,98.5,low_battery,navigation
2026-03-12 17:37:00,Thursday,17,124.5,98.5,none,standby
2026-03-12 17:37:30,Thursday,17,109.0,98.5,obstacle_near,indoor_assist
2026-03-12 17:38:00,Thursday,17,126.7,98.5,none,navigation
2026-03-12 17:38:30,Thursday,17,170.2,98.5,none,indoor_assist
2026-03-12 17:39:00,Thursday,17,82.2,98.4,obstacle_near,indoor_assist
2026-03-12 17:39:30,Thursday,17,153.0,98.4,none,indoor_assist
2026-03-12 17:40:00,Thursday,17,104.1,98.4,none,navigation
2026-03-12 17:40:30,Thursday,17,137.3,98.4,obstacle_medium,indoor_assist
2026-03-12 17:41:00,Thursday,17,120.3,98.4,none,navigation
2026-03-12 17:41:30,Thursday,17,84.5,98.3,none,standby
2026-03-12 17:42:00,Thursday,17,163.1,98.3,none,navigation
2026-03-12 17:42:30,Thursday,17,133.1,98.3,none,indoor_assist
2026-03-12 17:43:00,Thursday,17,111.1,98.3,obstacle_medium,standby
2026-03-12 17:43:30,Thursday,17,134.3,98.3,obstacle_medium,standby
2026-03-12 17:44:00,Thursday,17,146.8,98.2,none,indoor_assist
2026-03-12 17:44:30,Thursday,17,159.1,98.2,none,indoor_assist
2026-03-12 17:45:00,Thursday,17,165.0,98.2,none,indoor_assist
2026-03-12 17:45:30,Thursday,17,113.5,98.2,obstacle_medium,navigation
2026-03-12 17:46:00,Thursday,17,127.5,98.2,fall_detected,navigation
2026-03-12 17:46:30,Thursday,17,69.6,98.1,obstacle_medium,indoor_assist
2026-03-12 17:47:00,Thursday,17,112.5,98.1,none,indoor_assist
2026-03-12 17:47:30,Thursday,17,120.5,98.1,none,navigation
2026-03-12 17:48:00,Thursday,17,150.5,98.1,none,indoor_assist
2026-03-12 17:48:30,Thursday,17,135.0,98.1,obstacle_near,indoor_assist
2026-03-12 17:49:00,Thursday,17,96.7,98.0,fall_detected,navigation
2026-03-12 17:49:30,Thursday,17,101.6,98.0,none,indoor_assist
2026-03-12 17:50:00,Thursday,17,160.2,98.0,none,navigation
2026-03-12 17:50:30,Thursday,17,128.5,98.0,none,indoor_assist
2026-03-12 17:51:00,Thursday,17,145.8,98.0,obstacle_medium,indoor_assist
2026-03-12 17:51:30,Thursday,17,153.1,97.9,none,navigation
2026-03-12 17:52:00,Thursday,17,157.5,97.9,none,indoor_assist
2026-03-12 17:52:30,Thursday,17,73.4,97.9,obstacle_medium,indoor_assist
2026-03-12 17:53:00,Thursday,17,92.9,97.9,low_battery,standby
2026-03-12 17:53:30,Thursday,17,140.6,97.9,none,navigation
2026-03-12 17:54:00,Thursday,17,130.8,97.8,none,standby
2026-03-12 17:54:30,Thursday,17,140.3,97.8,low_battery,navigation
2026-03-12 17:55:00,Thursday,17,129.5,97.8,none,navigation
2026-03-12 17:55:30,Thursday,17,101.7,97.8,obstacle_near,indoor_assist
2026-03-12 17:56:00,Thursday,17,129.5,97.8,none,navigation
2026-03-12 17:56:30,Thursday,17,165.9,97.7,none,indoor_assist
2026-03-12 17:57:00,Thursday,17,133.9,97.7,fall_detected,indoor_assist
2026-03-12 17:57:30,Thursday,17,77.6,97.7,obstacle_medium,navigation
2026-03-12 17:58:00,Thursday,17,75.9,97.7,obstacle_medium,indoor_assist
2026-03-12 17:58:30,Thursday,17,119.4,97.7,none,indoor_assist
2026-03-12 17:59:00,Thursday,17,84.4,97.6,none,navigation
2026-03-12 17:59:30,Thursday,17,138.0,97.6,none,indoor_assist
2026-03-12 18:00:00,Thursday,18,207.9,97.6,none,indoor_assist
2026-03-12 18:00:30,Thursday,18,155.4,97.6,obstacle_medium,navigation
2026-03-12 18:01:00,Thursday,18,115.0,97.6,obstacle_medium,navigation
2026-03-12 18:01:30,Thursday,18,152.4,97.5,obstacle_near,navigation
2026-03-12 18:02:00,Thursday,18,114.6,97.5,none,navigation
2026-03-12 18:02:30,Thursday,18,79.8,97.5,obstacle_medium,navigation
2026-03-12 18:03:00,Thursday,18,166.7,97.5,none,indoor_assist
2026-03-12 18:03:30,Thursday,18,88.0,97.5,obstacle_medium,navigation
2026-03-12 18:04:00,Thursday,18,107.3,97.4,none,standby
2026-03-12 18:04:30,Thursday,18,114.2,97.4,none,navigation
2026-03-12 18:05:00,Thursday,18,77.0,97.4,obstacle_medium,indoor_assist
2026-03-12 18:05:30,Thursday,18,154.7,97.4,none,indoor_assist
2026-03-12 18:06:00,Thursday,18,110.5,97.4,none,standby
2026-03-12 18:06:30,Thursday,18,119.1,97.3,obstacle_medium,navigation
2026-03-12 18:07:00,Thursday,18,122.1,97.3,fall_detected,standby
2026-03-12 18:07:30,Thursday,18,115.2,97.3,obstacle_near,indoor_assist
2026-03-12 18:08:00,Thursday,18,95.9,97.3,obstacle_medium,standby
2026-03-12 18:08:30,Thursday,18,141.0,97.3,none,indoor_assist
2026-03-12 18:09:00,Thursday,18,101.8,97.2,none,navigation
2026-03-12 18:09:30,Thursday,18,86.2,97.2,none,navigation
2026-03-12 18:10:00,Thursday,18,141.7,97.2,none,indoor_assist
2026-03-12 18:10:30,Thursday,18,132.6,97.2,low_battery,standby
2026-03-12 18:11:00,Thursday,18,123.5,97.2,none,indoor_assist
2026-03-12 18:11:30,Thursday,18,157.9,97.1,none,navigation
2026-03-12 18:12:00,Thursday,18,110.7,97.1,none,navigation
2026-03-12 18:12:30,Thursday,18,119.4,97.1,none,standby
2026-03-12 18:13:00,Thursday,18,107.6,97.1,none,standby
2026-03-12 18:13:30,Thursday,18,104.7,97.1,none,indoor_assist
2026-03-12 18:14:00,Thursday,18,122.0,97.0,obstacle_medium,indoor_assist
2026-03-12 18:14:30,Thursday,18,112.3,97.0,obstacle_near,indoor_assist
2026-03-12 18:15:00,Thursday,18,104.3,97.0,none,indoor_assist
2026-03-12 18:15:30,Thursday,18,130.8,97.0,none,standby
